        Q2    <dsig|+1,0>         err[1]    <dsig|+2,0>         err[2]      <ALL|0,0>         err[3]     <ALL|+1,0>         err[4]   <dsig|0,+1>          err[5]   <dsig|+1,-1>         err[6]    dsig|+1,+1>         err[7]  <dsig|+2,+1>          err[8]  <dsig|+2,-1>          err[9]     <ALL|0,+1>        err[10]    <ALL|+1,-1>        err[11]    <ALL|+1,+1>        err[12]           AUzi        err[13]        AUcfqzi        err[14]       AUc2fqzi        err[15]           ALzi        err[16]        ALcfqzi        err[17]       BUcf12zi        err[18]    BUcfqmf12zi        err[19]    BUcfqpf12zi        err[20]   BUc2fqmf12zi        err[21]   BUc2fqpf12zi        err[22]       BLcf12zi        err[23]    BLcfqmf12zi        err[24]    BLcfqpf12zi        err[25]        time[s]     neval      fail
    262.42      0.0424969    6.36533e-05       0.142897    6.64926e-05      -0.072578    4.31605e-05      -0.027883    1.05474e-05    -0.00126485    6.05877e-06    -0.00174425    6.39868e-06     0.00174425    6.39868e-06      0.0167757    7.29552e-06      0.0167757    7.29552e-06    -0.00150655    1.02427e-06     0.00241481    8.99517e-07    -0.00241481    8.99517e-07        7165.25         1.9238        152.251       0.224352        1023.89       0.389126        -520.04       0.275942       -99.8943      0.0266184       -9.06299      0.0433443        -12.498      0.0457252         12.498      0.0457252        120.202      0.0411223        120.202      0.0411223       -10.7948     0.00674261        17.3027     0.00446764       -17.3027     0.00446764        19.3556  10000000         1
   270.834      0.0399241    6.35843e-05       0.142082     6.5359e-05     -0.0730251    4.35576e-05     -0.0285782    1.07206e-05    -0.00114803    5.96902e-06    -0.00152312    6.38081e-06     0.00152312    6.38081e-06      0.0167981    7.23556e-06      0.0167981    7.23556e-06    -0.00149957    1.03414e-06     0.00247057    9.12104e-07    -0.00247057    9.12104e-07        6872.17        1.82072        137.183       0.215437        976.413       0.367181       -501.841       0.268186       -98.1973       0.026079       -7.88946      0.0409668       -10.4672      0.0437623        10.4672      0.0437623        115.439      0.0392054        115.439      0.0392054       -10.3053     0.00656143        16.9782     0.00436527       -16.9782     0.00436527         15.386  10000000         1
   279.248      0.0374301    6.48758e-05       0.141298    6.99175e-05     -0.0734104     4.5118e-05     -0.0292681    1.17791e-05    -0.00103102    6.30193e-06     -0.0013115    6.49689e-06      0.0013115    6.49689e-06      0.0168201    7.82357e-06      0.0168201    7.82357e-06     -0.0014914    1.06893e-06     0.00252592    1.00372e-06    -0.00252592    1.00372e-06        6598.27        1.89057        123.487       0.211089        932.324       0.376123       -484.381        0.26337       -96.5593      0.0272896       -6.80296      0.0415361       -8.65361      0.0427964        8.65361      0.0427964        110.983      0.0406648        110.983      0.0406648       -9.84065     0.00646495        16.6667      0.0045888       -16.6667      0.0045888        15.3075  10000000         1
   287.662      0.0350647    6.67461e-05       0.140516    6.82965e-05      -0.073904    4.60943e-05     -0.0299747    1.18108e-05   -0.000915456     6.1851e-06    -0.00110971    6.68698e-06     0.00110971    6.68698e-06      0.0168403    7.65762e-06      0.0168403    7.65762e-06    -0.00148532    1.09544e-06     0.00258219    1.00428e-06    -0.00258219    1.00428e-06        6325.76        1.77778        110.906       0.208796        888.869       0.352484       -467.499       0.260303       -94.8065      0.0261835       -5.79096      0.0390916       -7.01979      0.0422543        7.01979      0.0422543        106.528       0.038081        106.528       0.038081       -9.39575     0.00640668        16.3343     0.00439148       -16.3343     0.00439148        15.6465  10000000         1
   296.076      0.0327455    6.67899e-05       0.139751    6.75828e-05     -0.0742444    4.67849e-05     -0.0306573    1.20668e-05   -0.000800643    6.20071e-06   -0.000915208    6.68071e-06    0.000915208    6.68071e-06      0.0168568    7.64148e-06      0.0168568    7.64148e-06     -0.0014763    1.11178e-06     0.00263679    1.02407e-06    -0.00263679    1.02407e-06        6081.53         1.7042        99.5714       0.201166        849.898        0.33497       -451.519       0.254842       -93.2216      0.0257664       -4.86913      0.0376851       -5.56586       0.040599        5.56586       0.040599        102.515      0.0365292        102.515      0.0365292       -8.97814      0.0062758        16.0357     0.00431212       -16.0357     0.00431212        16.4733  10000000         1
    304.49      0.0305226    6.63314e-05       0.138995    6.60369e-05     -0.0745524    4.73759e-05     -0.0313245    1.22898e-05   -0.000684227    6.36521e-06   -0.000730474    6.60176e-06    0.000730474    6.60176e-06      0.0168679    7.58173e-06      0.0168679    7.58173e-06    -0.00146671    1.12803e-06     0.00269028    1.03838e-06    -0.00269028    1.03838e-06        5850.38        1.61612        89.2844       0.192458        813.176       0.314324        -436.16       0.249609       -91.6301      0.0255284       -4.00299      0.0372225       -4.27355      0.0386047        4.27355      0.0386047        98.6837      0.0349902        98.6837      0.0349902       -8.58083     0.00615903        15.7392     0.00424275       -15.7392     0.00424275        28.3011  10000000         1
   312.904      0.0283093    6.79236e-05       0.138241     7.0615e-05     -0.0747607    4.88356e-05     -0.0319916    1.34544e-05   -0.000570338    6.67592e-06   -0.000549431    6.76858e-06    0.000549431    6.76858e-06      0.0168792    8.17329e-06      0.0168792    8.17329e-06    -0.00145501    1.16285e-06     0.00274368    1.13814e-06    -0.00274368    1.13814e-06        5637.55        1.67685        79.7975       0.189984        779.342       0.323642       -421.467       0.245115        -90.177      0.0268115       -3.21531      0.0376237       -3.09744      0.0381471        3.09744      0.0381471        95.1575      0.0363594        95.1575      0.0363594       -8.20269     0.00608467        15.4677     0.00447236       -15.4677     0.00447236        23.1632  10000000         1
   321.318      0.0262622    6.52204e-05       0.137527     6.5989e-05      -0.075074    4.89171e-05     -0.0326678    1.29698e-05   -0.000460079    6.65232e-06   -0.000379695     6.4582e-06    0.000379695     6.4582e-06      0.0168906    7.71657e-06      0.0168906    7.71657e-06    -0.00144604    1.15897e-06      0.0027974    1.09442e-06     -0.0027974    1.09442e-06        5428.38        1.53505        71.2808       0.175869        746.549       0.289394        -407.53        0.23923       -88.6667      0.0247092       -2.49748      0.0361044       -2.06113      0.0350527        2.06113      0.0350527        91.6887      0.0328996        91.6887      0.0328996       -7.84963      0.0058867        15.1854     0.00410545       -15.1854     0.00410545        16.5206  10000000         1
   329.732      0.0242221    6.30315e-05       0.136813    6.02207e-05     -0.0752754     4.8577e-05     -0.0333342    1.22748e-05    -0.00034679    6.67515e-06    -0.00021395    6.23125e-06     0.00021395    6.23125e-06      0.0169002     7.0926e-06      0.0169002     7.0926e-06    -0.00143444    1.15357e-06     0.00285063    1.03158e-06    -0.00285063    1.03158e-06        5235.33        1.36933        63.4054        0.16416        716.263       0.253577       -394.092       0.232491       -87.2579      0.0226176       -1.81556      0.0349434        -1.1201      0.0326213         1.1201      0.0326213        88.4782      0.0290387        88.4782      0.0290387       -7.50978     0.00571096         14.924     0.00373236        -14.924     0.00373236        18.7567  10000000         1
   338.146      0.0222513    6.24757e-05       0.136119    6.02091e-05     -0.0754761    5.10758e-05     -0.0339986    1.27477e-05   -0.000236509    8.14912e-06   -5.44353e-05    6.17953e-06    5.44353e-05    6.17953e-06      0.0169088    7.16014e-06      0.0169088    7.16014e-06    -0.00142285    1.21366e-06      0.0029036    1.07198e-06     -0.0029036    1.07198e-06        5051.62        1.39496        56.2025       0.157037        687.623       0.237602       -381.277       0.235556       -85.8739       0.021781       -1.19475      0.0411649      -0.274986      0.0312166       0.274986      0.0312166        85.4166      0.0274216        85.4166      0.0274216        -7.1877     0.00580077        14.6679     0.00359433       -14.6679     0.00359433        18.6884  10000000         1
    346.56      0.0203385      6.493e-05       0.135401    6.35634e-05     -0.0756635    5.03342e-05     -0.0346531    1.35886e-05     -0.0001281      6.599e-06    9.95552e-05    6.39419e-06   -9.95552e-05    6.39419e-06      0.0169116    7.59704e-06      0.0169116    7.59704e-06    -0.00141107    1.19476e-06     0.00295555    1.14068e-06    -0.00295555    1.14068e-06        4875.38        1.34822         49.579       0.157684        660.128       0.250421       -368.888        0.22319       -84.4735      0.0234853      -0.624534      0.0321721       0.485369      0.0311738      -0.485369      0.0311738        82.4504      0.0291887        82.4504      0.0291887       -6.87948      0.0055055        14.4094     0.00387931       -14.4094     0.00387931        16.8094  10000000         1
   354.974      0.0184771    7.69413e-05         0.1347    7.61977e-05     -0.0758174    5.98635e-05     -0.0353114    1.73253e-05   -1.90289e-05    6.06091e-06    0.000248194     7.5827e-06   -0.000248194     7.5827e-06      0.0169161    9.10569e-06      0.0169161    9.10569e-06    -0.00139861    1.40552e-06     0.00300782    1.45534e-06    -0.00300782    1.45534e-06         4705.4        1.59241        43.4711       0.180421        633.817       0.287302       -356.751       0.254496       -83.0772      0.0295131     -0.0895384       0.028519        1.16785      0.0356774       -1.16785      0.0356774        79.5968       0.033319        79.5968       0.033319       -6.58102     0.00622724         14.153     0.00489425        -14.153     0.00489425        23.2867  10000000         1
   363.388      0.0166705    7.49327e-05       0.134013     7.3233e-05      -0.075946    5.79395e-05     -0.0359593    1.68854e-05    8.73114e-05      6.023e-06    0.000391499     7.3765e-06   -0.000391499     7.3765e-06      0.0169171    8.80764e-06      0.0169171    8.80764e-06    -0.00138567    1.36732e-06     0.00305926    1.41668e-06    -0.00305926    1.41668e-06         4548.4        1.47493         37.912       0.169968        609.547       0.268108       -345.433       0.238541       -81.7787      0.0277739       0.397128      0.0273948         1.7807      0.0335463        -1.7807      0.0335463        76.9459      0.0313414        76.9459      0.0313414       -6.30259      0.0058737        13.9147     0.00460006       -13.9147     0.00460006        21.3606  10000000         1
   371.802      0.0149006    7.00043e-05       0.133339    6.68347e-05     -0.0759674    5.54319e-05     -0.0365868    1.57864e-05    0.000194544    5.85227e-06     0.00053128    6.91909e-06    -0.00053128    6.91909e-06      0.0169155    8.10333e-06      0.0169155    8.10333e-06    -0.00137094    1.31078e-06     0.00310925     1.3208e-06    -0.00310925     1.3208e-06        4402.51        1.30547        32.8001        0.15379        587.029       0.237227       -334.448        0.22298        -80.537      0.0252435       0.856482      0.0257635        2.33897      0.0304535       -2.33897      0.0304535        74.4708      0.0280189        74.4708      0.0280189       -6.03557     0.00548617        13.6885     0.00416373       -13.6885     0.00416373        15.2831  10000000         1
   380.216      0.0131996    7.16859e-05       0.132676    6.77559e-05     -0.0761072    5.54811e-05     -0.0372374    1.61811e-05    0.000297402     6.0664e-06    0.000664462    7.02366e-06   -0.000664462    7.02366e-06      0.0169161    8.26084e-06      0.0169161    8.26084e-06    -0.00135811    1.32313e-06     0.00316074     1.3528e-06    -0.00316074     1.3528e-06        4254.15        1.27464        28.0766       0.152249        564.426        0.23342       -323.772       0.215168       -79.2069      0.0249283        1.26519      0.0258046        2.82672      0.0298677       -2.82672      0.0298677        71.9639      0.0277507        71.9639      0.0277507       -5.77763     0.00535598        13.4463     0.00410959       -13.4463     0.00410959        15.3068  10000000         1
    388.63      0.0115274    6.78436e-05       0.132022    6.30418e-05     -0.0760982    5.40604e-05     -0.0378657    1.54382e-05     0.00040053    5.87409e-06    0.000795037    6.62613e-06   -0.000795037    6.62613e-06       0.016913    7.75018e-06       0.016913    7.75018e-06    -0.00134291    1.28613e-06     0.00321064    1.28766e-06    -0.00321064    1.28766e-06        4121.33        1.15451         23.754       0.139644        544.108        0.21041       -313.626       0.204748       -78.0286      0.0231147        1.65072      0.0242047        3.27661       0.027293       -3.27661       0.027293        69.7043      0.0252776        69.7043      0.0252776        -5.5346     0.00506875        13.2321     0.00379777       -13.2321     0.00379777        15.1889  10000000         1
   397.044     0.00989514    6.79721e-05       0.131391    6.21165e-05     -0.0761135    5.35966e-05     -0.0385008    1.53587e-05    0.000502835    5.94957e-06    0.000922057    6.68703e-06   -0.000922057    6.68703e-06      0.0169128    7.61867e-06      0.0169128    7.61867e-06    -0.00132787    1.28659e-06     0.00326096    1.28216e-06    -0.00326096    1.28216e-06         3991.2        1.10804        19.7467       0.135534        524.405       0.200671       -303.784       0.196588       -76.8321      0.0220098        2.00691      0.0237394        3.68011      0.0266697       -3.68011      0.0266697        67.5021      0.0239465        67.5021      0.0239465        -5.2998     0.00491974        13.0151     0.00362376       -13.0151     0.00362376         14.658  10000000         1
   405.458     0.00831896    6.56253e-05       0.130746    5.89578e-05     -0.0760914     5.2375e-05     -0.0391224    1.48764e-05    0.000602663    5.95851e-06     0.00104366    6.40764e-06    -0.00104366    6.40764e-06      0.0169065     7.3051e-06      0.0169065     7.3051e-06    -0.00131234    1.26081e-06     0.00331026    1.23854e-06    -0.00331026    1.23854e-06         3869.3        1.01932        16.0943       0.126891        505.894       0.185148        -294.42       0.187225       -75.6881      0.0207545        2.33188       0.023047        4.03824      0.0247702       -4.03824      0.0247702        65.4164      0.0224045        65.4164      0.0224045       -5.07785     0.00469145        12.8084     0.00340302       -12.8084     0.00340302        16.2695  10000000         1
   413.872     0.00677584    6.49505e-05       0.130125    5.78834e-05     -0.0760668    5.21027e-05     -0.0397483    1.48003e-05    0.000701966    6.17185e-06     0.00116245    6.34298e-06    -0.00116245    6.34298e-06      0.0169023    7.20006e-06      0.0169023    7.20006e-06    -0.00129667    1.26065e-06      0.0033598    1.23196e-06     -0.0033598    1.23196e-06        3751.62       0.978559        12.7102        0.12179        488.182       0.175905       -285.374       0.180742       -74.5604      0.0198126        2.63351      0.0231443        4.36108      0.0237693       -4.36108      0.0237693        63.4109       0.021356        63.4109       0.021356       -4.86461      0.0045561        12.6047      0.0032484       -12.6047      0.0032484        20.0915  10000000         1
   422.286     0.00526461     6.6813e-05       0.129509    5.98891e-05     -0.0760644    5.28153e-05     -0.0403796    1.53532e-05    0.000800149    6.56923e-06     0.00127861    6.54054e-06    -0.00127861    6.54054e-06      0.0168984    7.43008e-06      0.0168984    7.43008e-06    -0.00128118    1.28847e-06     0.00340956    1.28157e-06    -0.00340956    1.28157e-06        3636.94       0.994768        9.57352       0.121469        471.018       0.175627       -276.642       0.176555       -73.4289      0.0193938        2.91009      0.0238786        4.65021      0.0237535       -4.65021      0.0237535        61.4584      0.0211578        61.4584      0.0211578       -4.65959     0.00450945        12.4004     0.00319701       -12.4004     0.00319701        17.1559  10000000         1
     430.7     0.00379496    6.71637e-05       0.128901     6.3105e-05     -0.0758998     5.3241e-05     -0.0409793    1.64268e-05    0.000896428     7.4347e-06     0.00138942    6.60619e-06    -0.00138942    6.60619e-06      0.0168898    7.89071e-06      0.0168898    7.89071e-06    -0.00126313    1.31029e-06     0.00345727    1.37374e-06    -0.00345727    1.37374e-06        3536.21        1.03878        6.70989       0.118736        455.822       0.178515       -268.398       0.170967       -72.4557      0.0197625        3.16996      0.0262742        4.91329      0.0233163       -4.91329      0.0233163        59.7257      0.0216972        59.7257      0.0216972       -4.46671     0.00444379        12.2256      0.0032712       -12.2256      0.0032712        15.5781  10000000         1
   439.114     0.00236577    6.28602e-05       0.128316    5.56528e-05     -0.0758411    5.55432e-05      -0.041601    1.52366e-05    0.000992627    8.28943e-06     0.00149905    6.15141e-06    -0.00149905    6.15141e-06      0.0168837    7.02078e-06      0.0168837    7.02078e-06    -0.00124697    1.35778e-06     0.00350633    1.26928e-06    -0.00350633    1.26928e-06        3432.66       0.949351        4.06044       0.107883        440.464        0.14716       -260.337       0.176544       -71.4011      0.0171444        3.40735      0.0284392        5.14571      0.0210677       -5.14571      0.0210677        57.9561       0.017997        57.9561       0.017997       -4.28044     0.00450795         12.036     0.00281125        -12.036     0.00281125         15.987  10000000         1
   447.528    0.000965366    6.23407e-05       0.127746    5.61478e-05     -0.0757208     5.8333e-05     -0.0422163    1.59925e-05     0.00108235    1.03846e-05     0.00160485    6.11981e-06    -0.00160485    6.11981e-06      0.0168783    7.13568e-06      0.0168783    7.13568e-06    -0.00122979    1.45633e-06     0.00355496    1.33335e-06    -0.00355496    1.33335e-06        3336.36       0.997952        1.61041       0.103994        426.206        0.13726       -252.632       0.179351       -70.4245      0.0163708        3.61111        0.03463        5.35437       0.020355       -5.35437       0.020355        56.3121      0.0168248        56.3121      0.0168248       -4.10303     0.00470129        11.8606     0.00268393       -11.8606     0.00268393        16.2313  10000000         1
   455.942   -0.000401696    6.65183e-05       0.127085    6.50465e-05     -0.0756388    6.45622e-05     -0.0428003    1.90153e-05     0.00117842     1.2089e-05     0.00170787    6.54817e-06    -0.00170787    6.54817e-06       0.016858    8.34299e-06       0.016858    8.34299e-06    -0.00121253    1.60554e-06     0.00360071    1.58951e-06    -0.00360071    1.58951e-06        3242.62        1.16734      -0.651273       0.107847        412.089       0.149932       -245.268       0.189819       -69.3924      0.0180669        3.82118      0.0391758        5.53798      0.0211394       -5.53798      0.0211394        54.6641      0.0185636        54.6641      0.0185636       -3.93178     0.00501006        11.6757     0.00298297       -11.6757     0.00298297        16.2702  10000000         1
   464.356    -0.00173688    6.45677e-05       0.126564    6.02673e-05      -0.075383    6.06145e-05     -0.0434166    1.77304e-05     0.00127635    1.00977e-05     0.00180688    6.30081e-06    -0.00180688    6.30081e-06      0.0168573    7.75371e-06      0.0168573    7.75371e-06    -0.00119304    1.49415e-06     0.00364968    1.47688e-06    -0.00364968    1.47688e-06        3158.16        0.99582       -2.74267       0.101954        399.708       0.142626       -238.071       0.176097       -68.5581      0.0177918        4.03092      0.0318649        5.70641      0.0198174       -5.70641      0.0198174        53.2379       0.017828        53.2379       0.017828       -3.76781     0.00456676        11.5263     0.00292331       -11.5263     0.00292331        16.0769  10000000         1
    472.77    -0.00305771    6.73976e-05        0.12603    5.86173e-05     -0.0752999    5.77871e-05       -0.04403    1.72012e-05     0.00136489    8.53491e-06     0.00190729    6.57688e-06    -0.00190729    6.57688e-06      0.0168509    7.52212e-06      0.0168509    7.52212e-06    -0.00117603    1.44784e-06     0.00369789    1.42977e-06    -0.00369789    1.42977e-06        3067.49       0.897575       -4.68976       0.103362        386.596       0.139766       -230.982       0.163871       -67.5308      0.0174804        4.18678      0.0261521        5.85059      0.0201018       -5.85059      0.0201018        51.6899      0.0174255        51.6899      0.0174255       -3.60746     0.00431397        11.3432     0.00286684       -11.3432     0.00286684        16.0142  10000000         1
